INTERFACE CIT x WI - PROTOCOLO DE DI's LIDAS
-------------------------------------------------
 
Carga realizada em : 05/08/2026 19:01:42
 
Estabelecimento        79513735000179
Usuário de geração     mksul@ffb
Data e Hora de geração 2026-02-02 19:42:33
 
----------------------------------------------------------------------- 
APÓLICE         DI/DUIMP            Situação / Motivo
----------------------------------------------------------------------- 
 
0006220002170   26/0145394-9 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0145522-4 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0145575-5 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002168   26/0145738-3 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000140
0006220002168   26/0145765-0 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000140
0006220002168   26/0145802-9 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000140
0006220002170   26/0146004-0 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0146043-0 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0146083-0 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0146248-4 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0146774-5 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0148296-5 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0149660-5 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0149721-0 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0149736-9 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0149849-7 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0149873-0 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0150010-6 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0150897-2 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0150914-6 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0150932-4 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0150946-4 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002168   26/0151687-8 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0151692-4 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0155586-5 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002170   26/0156455-4 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0160014-3 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0160071-2 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0161004-1 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0161027-0 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0161028-9 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0161037-8 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0161084-0 Desprezada - Fase Declaração = R
0006220002170   26/0161301-6 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0161339-3 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0161422-5 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0163917-1 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002168   26/0165257-7 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000140
0006220002170   26/0167811-8 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0167819-3 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0167829-0 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002168   26/0169327-3 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0169522-5 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0169598-5 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002170   26/0172001-7 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0172751-8 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0175742-5 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0175795-6 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0175838-3 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0175857-0 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0175874-0 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0175896-0 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002168   26/0175967-3 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000140
0006220002168   26/0176077-9 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000140
0006220002168   26/0176078-7 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000140
0006220002170   26/0176108-2 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0176197-0 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002168   26/0178340-0 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0178518-6 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0178580-1 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0178639-5 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0179681-1 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0179812-1 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0179997-7 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0180234-0 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0181268-0 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0186442-6 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0189038-9 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0189061-3 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0189073-7 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002168   26/0190313-8 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000140
0006220002170   26/0191309-5 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0191372-9 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002168   26/0192541-7 Desprezada - Fase Declaração = R
0006220002168   26/0193100-0 Desprezada - Tipo Declaração = 06 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 07666567000736
0006220002170   26/0194519-1 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0194520-5 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0194522-1 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0194595-7 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0194608-2 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0194650-3 Desprezada - Tipo Declaração = 01 - SUBGRUPO NÃO LOCALIZADO PARA O CNPJ DA DI - 11059063000210
0006220002170   26/0194945-6 Desprezada - Fase Declaração = R
0006220002170   26/0195004-7 Desprezada - Fase Declaração = R
0006220002168   26/0195148-5 Desprezada - Fase Declaração = R
0006220002170   26/0195234-1 Desprezada - Fase Declaração = R
0006220002170   26/0195312-7 Desprezada - Fase Declaração = R
0006220002170   26/0195344-5 Desprezada - Fase Declaração = R
0006220002170   26/0195384-4 Desprezada - Fase Declaração = R
0006220002170   26/0195432-8 Desprezada - Fase Declaração = R
0006220002170   26/0195461-1 Desprezada - Fase Declaração = R
0006220002170   26/0195493-0 Desprezada - Fase Declaração = R
0006220002170   26/0195663-0 Desprezada - Fase Declaração = R
 
DI's GRAVADAS:       0000
DI's DESPREZADAS:    0272
TOTAL DE DECLARAÇÕES's LIDAS: 0272
